dimension,steps,h,epsilon,h1_error,mean_norm_sq,variance,kl_target_to_euler,current_factor,prior_factor
16,128,0.0078125,0.0,0.0,0.0,1.003394993726862,4.589602709880597e-05,23615.89508168525,699136
16,128,0.0078125,0.02,0.0004,0.00016056046712243402,1.003394993726862,0.00012590463194860763,23615.89508168525,699136
16,128,0.0078125,0.04,0.0016,0.0006422418684897361,1.003394993726862,0.0003659304464980126,23615.89508168525,699136
16,128,0.0078125,0.08,0.0064,0.0025689674739589443,1.003394993726862,0.0013260337046938561,23615.89508168525,699136
16,256,0.00390625,0.0,0.0,0.0,1.0016931383843208,1.1441032908591706e-05,23615.89508168525,699136
16,256,0.00390625,0.02,0.0004,0.00016019471033157625,1.0016931383843208,9.140300139695405e-05,23615.89508168525,699136
16,256,0.00390625,0.04,0.0016,0.000640778841326305,1.0016931383843208,0.00033128890685937655,23615.89508168525,699136
16,256,0.00390625,0.08,0.0064,0.00256311536530522,1.0016931383843208,0.001290832528711731,23615.89508168525,699136
16,512,0.001953125,0.0,0.0,0.0,1.0008454830200706,2.856145818471746e-06,23615.89508168525,699136
16,512,0.001953125,0.02,0.0004,0.00016001243518346978,1.0008454830200706,8.279477665502303e-05,23615.89508168525,699136
16,512,0.001953125,0.04,0.0016,0.0006400497407338791,1.0008454830200706,0.00032261066916556506,23615.89508168525,699136
16,512,0.001953125,0.08,0.0064,0.0025601989629355166,1.0008454830200706,0.0012818742392059568,23615.89508168525,699136
32,8,0.125,0.0,0.0,0.0,1.0587955275319167,0.02562222977301587,176255.9429081064,8490496
32,8,0.125,0.02,0.0004,0.00017233970216384622,1.0587955275319167,0.025703614562467503,176255.9429081064,8490496
32,8,0.125,0.04,0.0016,0.0006893588086553849,1.0587955275319167,0.02594776893082773,176255.9429081064,8490496
32,8,0.125,0.08,0.0064,0.0027574352346215396,1.0587955275319167,0.026924386404263312,176255.9429081064,8490496
32,16,0.0625,0.0,0.0,0.0,1.0281681036652581,0.006116473181603688,176255.9429081064,8490496
32,16,0.0625,0.02,0.0004,0.0001658562101893659,1.0281681036652581,0.006197129355236974,176255.9429081064,8490496
32,16,0.0625,0.04,0.0016,0.0006634248407574636,1.0281681036652581,0.0064390978761421636,176255.9429081064,8490496
32,16,0.0625,0.08,0.0064,0.0026536993630298543,1.0281681036652581,0.007406971959755815,176255.9429081064,8490496
32,32,0.03125,0.0,0.0,0.0,1.0137923169447862,0.0014942660231092308,176255.9429081064,8490496
32,32,0.03125,0.02,0.0004,0.0001627893815863368,1.0137923169447862,0.0015745533654285826,176255.9429081064,8490496
32,32,0.03125,0.04,0.0016,0.0006511575263453472,1.0137923169447862,0.0018154153923955196,176255.9429081064,8490496
32,32,0.03125,0.08,0.0064,0.0026046301053813887,1.0137923169447862,0.0027788635002472806,176255.9429081064,8490496
32,64,0.015625,0.0,0.0,0.0,1.0068250774576406,0.0003692881234789308,176255.9429081064,8490496
32,64,0.015625,0.02,0.0004,0.00016129684575673343,1.0068250774576406,0.00044938984589661113,176255.9429081064,8490496
32,64,0.015625,0.04,0.0016,0.0006451873830269337,1.0068250774576406,0.0006896950131532048,176255.9429081064,8490496
32,64,0.015625,0.08,0.0064,0.002580749532107735,1.0068250774576406,0.001650915682172474,176255.9429081064,8490496
32,128,0.0078125,0.0,0.0,0.0,1.003394993726862,9.179205419761194e-05,176255.9429081064,8490496
32,128,0.0078125,0.02,0.0004,0.00016056046712243402,1.003394993726862,0.00017180065904830177,176255.9429081064,8490496
32,128,0.0078125,0.04,0.0016,0.0006422418684897361,1.003394993726862,0.00041182647359681857,176255.9429081064,8490496
32,128,0.0078125,0.08,0.0064,0.0025689674739589443,1.003394993726862,0.0013719297317944384,176255.9429081064,8490496
32,256,0.00390625,0.0,0.0,0.0,1.0016931383843208,2.288206581718341e-05,176255.9429081064,8490496
32,256,0.00390625,0.02,0.0004,0.00016019471033157625,1.0016931383843208,0.00010284403430554576,176255.9429081064,8490496
32,256,0.00390625,0.04,0.0016,0.000640778841326305,1.0016931383843208,0.0003427299397706328,176255.9429081064,8490496
32,256,0.00390625,0.08,0.0064,0.00256311536530522,1.0016931383843208,0.0013022735616203228,176255.9429081064,8490496
32,512,0.001953125,0.0,0.0,0.0,1.0008454830200706,5.712291636943492e-06,176255.9429081064,8490496
32,512,0.001953125,0.02,0.0004,0.00016001243518346978,1.0008454830200706,8.565092247171842e-05,176255.9429081064,8490496
32,512,0.001953125,0.04,0.0016,0.0006400497407338791,1.0008454830200706,0.00032546681498137227,176255.9429081064,8490496
