dimension,steps,h,delta,stopped_steps,epsilon,h1_full_horizon_error,target_variance,euler_variance,mean_norm_sq,kl_target_to_euler,conditional_score_l8_to_four,theorem_factor,h3_full_joint_holds,h4_conditional_holds
16,512,0.001953125,0.125,448,0.08,0.0064,0.234375,0.2363077595830982,0.0004352637282890715,0.0011900196914669536,355.9775273805918,16782911.64043809,False,True
16,512,0.001953125,0.0625,480,0.0,0.0,0.12109375,0.12305958171962716,0.0,0.0010317583930843643,355.9775273805918,268441151.6404381,False,True
16,512,0.001953125,0.0625,480,0.02,0.0004,0.12109375,0.12305958171962716,1.2139285666761291e-05,0.001081081190614147,355.9775273805918,268441151.6404381,False,True
16,512,0.001953125,0.0625,480,0.08,0.0064,0.12109375,0.12305958171962716,0.00019422857066818066,0.0018209231535768755,355.9775273805918,268441151.6404381,False,True
32,16,0.0625,0.375,10,0.0,0.0,0.609375,0.6663562755024419,0.0,0.062062521219828026,1219.993442605328,1696048.7778176914,False,True
32,16,0.0625,0.375,10,0.02,0.0004,0.609375,0.6663562755024419,6.024425776148664e-05,0.06210772545964249,1219.993442605328,1696048.7778176914,False,True
32,16,0.0625,0.375,10,0.08,0.0064,0.609375,0.6663562755024419,0.0009639081241837863,0.06278578905688437,1219.993442605328,1696048.7778176914,False,True
32,16,0.0625,0.25,12,0.0,0.0,0.4375,0.5011583446677521,0.0,0.14116775548808658,1219.993442605328,8427647.79016337,False,True
32,16,0.0625,0.25,12,0.02,0.0004,0.4375,0.5011583446677521,5.51228780194242e-05,0.14122275095868364,1219.993442605328,8427647.79016337,False,True
32,16,0.0625,0.25,12,0.08,0.0064,0.4375,0.5011583446677521,0.0008819660483107872,0.14204768301767334,1219.993442605328,8427647.79016337,False,True
32,16,0.0625,0.125,14,0.0,0.0,0.234375,0.30584514172249366,0.0,0.5196110427872078,1219.993442605328,134256767.79016337,False,True
32,16,0.0625,0.125,14,0.02,0.0004,0.234375,0.30584514172249366,3.3588660406546964e-05,0.519665954008321,1219.993442605328,134256767.79016337,False,True
32,16,0.0625,0.125,14,0.08,0.0064,0.234375,0.30584514172249366,0.0005374185665047514,0.5204896223250053,1219.993442605328,134256767.79016337,False,True
32,16,0.0625,0.0625,15,0.0,0.0,0.12109375,0.20146128543062342,0.0,1.7617474654144907,1219.993442605328,2147522687.7901635,False,True
32,16,0.0625,0.0625,15,0.02,0.0004,0.12109375,0.20146128543062342,1.7204130705477345e-05,1.761790163768838,1219.993442605328,2147522687.7901635,False,True
32,16,0.0625,0.0625,15,0.08,0.0064,0.12109375,0.20146128543062342,0.00027526609128763753,1.7624306390840587,1219.993442605328,2147522687.7901635,False,True
32,32,0.03125,0.375,20,0.0,0.0,0.609375,0.6370515571631968,0.0,0.01555167864442153,1219.993442605328,1696048.7778176914,False,True
32,32,0.03125,0.375,20,0.02,0.0004,0.609375,0.6370515571631968,5.7081936731636924e-05,0.015596480306146021,1219.993442605328,1696048.7778176914,False,True
32,32,0.03125,0.375,20,0.08,0.0064,0.609375,0.6370515571631968,0.0009133109877061908,0.01626850523203116,1219.993442605328,1696048.7778176914,False,True
32,32,0.03125,0.25,24,0.0,0.0,0.4375,0.4680745926949173,0.0,0.03569677335955901,1219.993442605328,8427647.79016337,False,True
32,32,0.03125,0.25,24,0.02,0.0004,0.4375,0.4680745926949173,5.14367271345614e-05,0.03575171837039526,1219.993442605328,8427647.79016337,False,True
32,32,0.03125,0.25,24,0.08,0.0064,0.4375,0.4680745926949173,0.0008229876341529824,0.03657589353292301,1219.993442605328,8427647.79016337,False,True
32,32,0.03125,0.125,28,0.0,0.0,0.234375,0.2677045892168133,0.0,0.13536516262442166,1219.993442605328,134256767.79016337,False,True
32,32,0.03125,0.125,28,0.02,0.0004,0.234375,0.2677045892168133,3.0082807866731676e-05,0.13542134919924909,1219.993442605328,134256767.79016337,False,True
32,32,0.03125,0.125,28,0.08,0.0064,0.234375,0.2677045892168133,0.0004813249258677068,0.13626414782164087,1219.993442605328,134256767.79016337,False,True
32,32,0.03125,0.0625,30,0.0,0.0,0.12109375,0.1572039250819811,0.0,0.5004168304849017,1219.993442605328,2147522687.7901635,False,True
32,32,0.03125,0.0625,30,0.02,0.0004,0.12109375,0.1572039250819811,1.4319083552021079e-05,0.5004623735066325,1219.993442605328,2147522687.7901635,False,True
32,32,0.03125,0.0625,30,0.08,0.0064,0.12109375,0.1572039250819811,0.00022910533683233726,0.501145518832578,1219.993442605328,2147522687.7901635,False,True
32,64,0.015625,0.375,40,0.0,0.0,0.609375,0.6230082294719597,0.0,0.003887712960831735,1219.993442605328,1696048.7778176914,False,True
32,64,0.015625,0.375,40,0.02,0.0004,0.609375,0.6230082294719597,5.557416149149703e-05,0.00393231442744596,1219.993442605328,1696048.7778176914,False,True
32,64,0.015625,0.375,40,0.08,0.0064,0.609375,0.6230082294719597,0.0008891865838639524,0.004601336426623803,1219.993442605328,1696048.7778176914,False,True
32,64,0.015625,0.25,48,0.0,0.0,0.4375,0.45246861871120353,0.0,0.008953430268886842,1219.993442605328,8427647.79016337,False,True
32,64,0.015625,0.25,48,0.02,0.0004,0.4375,0.45246861871120353,4.970510222267234e-05,0.00900835684298118,1219.993442605328,8427647.79016337,False,True
32,64,0.015625,0.25,48,0.08,0.0064,0.4375,0.45246861871120353,0.0007952816355627575,0.00983225545440869,1219.993442605328,8427647.79016337,False,True
32,64,0.015625,0.125,56,0.0,0.0,0.234375,0.250403617259385,0.0,0.03424901220660104,1219.993442605328,134256767.79016337,False,True
32,64,0.015625,0.125,56,0.02,0.0004,0.234375,0.250403617259385,2.8499816099431695e-05,0.03430591996298915,1219.993442605328,134256767.79016337,False,True
32,64,0.015625,0.125,56,0.08,0.0064,0.234375,0.250403617259385,0.0004559970575909071,0.03515953630881263,1219.993442605328,134256767.79016337,False,True
32,64,0.015625,0.0625,60,0.0,0.0,0.12109375,0.13794387483638826,0.0,0.13007721185557974,1219.993442605328,2147522687.7901635,False,True
32,64,0.015625,0.0625,60,0.02,0.0004,0.12109375,0.13794387483638826,1.309474154219245e-05,0.13012467587512289,1219.993442605328,2147522687.7901635,False,True
32,64,0.015625,0.0625,60,0.08,0.0064,0.12109375,0.13794387483638826,0.0002095158646750792,0.13083663616827002,1219.993442605328,2147522687.7901635,False,True
32,128,0.0078125,0.375,80,0.0,0.0,0.609375,0.6161402549636528,0.0,0.0009716119517038657,1219.993442605328,1696048.7778176914,False,True
32,128,0.0078125,0.375,80,0.02,0.0004,0.609375,0.6161402549636528,5.483818123034944e-05,0.0010161133300746195,1219.993442605328,1696048.7778176914,False,True
32,128,0.0078125,0.375,80,0.08,0.0064,0.609375,0.6161402549636528,0.000877410899685591,0.0016836340056270438,1219.993442605328,1696048.7778176914,False,True
32,128,0.0078125,0.25,96,0.0,0.0,0.4375,0.4449043115245995,0.0,0.002240672393749532,1219.993442605328,8427647.79016337,False,True
32,128,0.0078125,0.25,96,0.02,0.0004,0.4375,0.4449043115245995,4.886634906076676e-05,0.0022955902129253025,1219.993442605328,8427647.79016337,False,True
32,128,0.0078125,0.25,96,0.08,0.0064,0.4375,0.4449043115245995,0.0007818615849722681,0.003119357500545872,1219.993442605328,8427647.79016337,False,True
32,128,0.0078125,0.125,112,0.0,0.0,0.234375,0.24222774541289904,0.0,0.008594107062500744,1219.993442605328,134256767.79016337,False,True
32,128,0.0078125,0.125,112,0.02,0.0004,0.234375,0.24222774541289904,2.774933754284395e-05,0.008651386499038627,1219.993442605328,134256767.79016337,False,True
32,128,0.0078125,0.125,112,0.08,0.0064,0.234375,0.24222774541289904,0.0004439894006855032,0.009510578047128182,1219.993442605328,134256767.79016337,False,True
32,128,0.0078125,0.0625,120,0.0,0.0,0.12109375,0.12920016764401682,0.0,0.03287617131982512,1219.993442605328,2147522687.7901635,False,True
32,128,0.0078125,0.0625,120,0.02,0.0004,0.12109375,0.12920016764401682,1.2535825786313253e-05,0.032924684514562985,1219.993442605328,2147522687.7901635,False,True
32,128,0.0078125,0.0625,120,0.08,0.0064,0.12109375,0.12920016764401682,0.00020057321258101204,0.03365238243563984,1219.993442605328,2147522687.7901635,False,True
32,256,0.00390625,0.375,160,0.0,0.0,0.609375,0.6127447814139303,0.0,0.00024284553941671116,1219.993442605328,1696048.7778176914,False,True
32,256,0.00390625,0.375,160,0.02,0.0004,0.609375,0.6127447814139303,5.4474610552989135e-05,0.00028729684459920246,1219.993442605328,1696048.7778176914,False,True
32,256,0.00390625,0.375,160,0.08,0.0064,0.609375,0.6127447814139303,0.0008715937688478262,0.0009540664223099266,1219.993442605328,1696048.7778176914,False,True
32,256,0.00390625,0.25,192,0.0,0.0,0.4375,0.4411821355433776,0.0,0.0005603747672979775,1219.993442605328,8427647.79016337,False,True
32,256,0.00390625,0.25,192,0.02,0.0004,0.4375,0.4411821355433776,4.8453628260736036e-05,0.0006152881742058636,1219.993442605328,8427647.79016337,False,True
32,256,0.00390625,0.25,192,0.08,0.0064,0.4375,0.4411821355433776,0.0007752580521717766,0.001438989277852576,1219.993442605328,8427647.79016337,False,True
32,256,0.00390625,0.125,224,0.0,0.0,0.234375,0.23826081753354955,0.0,0.0021513145163534753,1219.993442605328,134256767.79016337,False,True
32,256,0.00390625,0.125,224,0.02,0.0004,0.234375,0.23826081753354955,2.738411938253027e-05,0.0022087812027904996,1219.993442605328,134256767.79016337,False,True
32,256,0.00390625,0.125,224,0.08,0.0064,0.234375,0.23826081753354955,0.0004381459101204843,0.0030707814993352067,1219.993442605328,134256767.79016337,False,True
32,256,0.00390625,0.0625,240,0.0,0.0,0.12109375,0.125066038149262,0.0,0.00824541742995566,1219.993442605328,2147522687.7901635,False,True
32,256,0.00390625,0.0625,240,0.02,0.0004,0.12109375,0.125066038149262,1.2269342675867307e-05,0.008294468886521522,1219.993442605328,2147522687.7901635,False,True
32,256,0.00390625,0.0625,240,0.08,0.0064,0.12109375,0.125066038149262,0.0001963094828138769,0.00903024073498282,1219.993442605328,2147522687.7901635,False,True
32,512,0.001953125,0.375,320,0.0,0.0,0.609375,0.6110566788066952,0.0,6.070309344803626e-05,1219.993442605328,1696048.7778176914,False,True
32,512,0.001953125,0.375,320,0.02,0.0004,0.609375,0.6110566788066952,5.429392275304952e-05,0.00010512935097413412,1219.993442605328,1696048.7778176914,False,True
32,512,0.001953125,0.375,320,0.08,0.0064,0.609375,0.6110566788066952,0.0008687027640487923,0.0007715232138869182,1219.993442605328,1696048.7778176914,False,True
32,512,0.001953125,0.25,384,0.0,0.0,0.4375,0.43933606141563586,0.0,0.00014011440837202738,1219.993442605328,8427647.79016337,False,True
32,512,0.001953125,0.25,384,0.02,0.0004,0.4375,0.43933606141563586,4.824891764684036e-05,0.0001950255821684399,1219.993442605328,8427647.79016337,False,True
32,512,0.001953125,0.25,384,0.08,0.0064,0.4375,0.43933606141563586,0.0007719826823494458,0.0010186931891146278,1219.993442605328,8427647.79016337,False,True
32,512,0.001953125,0.125,448,0.0,0.0,0.234375,0.2363077595830982,0.0,0.0005381035571412895,1219.993442605328,134256767.79016337,False,True
32,512,0.001953125,0.125,448,0.02,0.0004,0.234375,0.2363077595830982,2.7203983018066968e-05,0.0005956640516969203,1219.993442605328,134256767.79016337,False,True
32,512,0.001953125,0.125,448,0.08,0.0064,0.234375,0.2363077595830982,0.0004352637282890715,0.0014590714700384866,1219.993442605328,134256767.79016337,False,True
32,512,0.001953125,0.0625,480,0.0,0.0,0.12109375,0.12305958171962716,0.0,0.0020635167861687287,1219.993442605328,2147522687.7901635,False,True
32,512,0.001953125,0.0625,480,0.02,0.0004,0.12109375,0.12305958171962716,1.2139285666761291e-05,0.0021128395836985114,1219.993442605328,2147522687.7901635,False,True
32,512,0.001953125,0.0625,480,0.08,0.0064,0.12109375,0.12305958171962716,0.00019422857066818066,0.00285268154666124,1219.993442605328,2147522687.7901635,False,True
64,16,0.0625,0.375,10,0.0,0.0,0.609375,0.6663562755024419,0.0,0.12412504243965605,4483.998215878325,13543047.78705078,False,True
64,16,0.0625,0.375,10,0.02,0.0004,0.609375,0.6663562755024419,6.024425776148664e-05,0.12417024667947052,4483.998215878325,13543047.78705078,False,True
64,16,0.0625,0.375,10,0.08,0.0064,0.609375,0.6663562755024419,0.0009639081241837863,0.1248483102767124,4483.998215878325,13543047.78705078,False,True
64,16,0.0625,0.25,12,0.0,0.0,0.4375,0.5011583446677521,0.0,0.28233551097617315,4483.998215878325,67395839.88581622,False,True
64,16,0.0625,0.25,12,0.02,0.0004,0.4375,0.5011583446677521,5.51228780194242e-05,0.282390506446772,4483.998215878325,67395839.88581622,False,True
64,16,0.0625,0.25,12,0.08,0.0064,0.4375,0.5011583446677521,0.0008819660483107872,0.28321543850575814,4483.998215878325,67395839.88581622,False,True
64,16,0.0625,0.125,14,0.0,0.0,0.234375,0.30584514172249366,0.0,1.0392220855744156,4483.998215878325,1074028799.885816,False,True
64,16,0.0625,0.125,14,0.02,0.0004,0.234375,0.30584514172249366,3.3588660406546964e-05,1.0392769967955253,4483.998215878325,1074028799.885816,False,True
64,16,0.0625,0.125,14,0.08,0.0064,0.234375,0.30584514172249366,0.0005374185665047514,1.040100665112213,4483.998215878325,1074028799.885816,False,True
64,16,0.0625,0.0625,15,0.0,0.0,0.12109375,0.20146128543062342,0.0,3.5234949308289814,4483.998215878325,17180156159.885815,False,True
64,16,0.0625,0.0625,15,0.02,0.0004,0.12109375,0.20146128543062342,1.7204130705477345e-05,3.5235376291833305,4483.998215878325,17180156159.885815,False,True
64,16,0.0625,0.0625,15,0.08,0.0064,0.12109375,0.20146128543062342,0.00027526609128763753,3.524178104498553,4483.998215878325,17180156159.885815,False,True
64,32,0.03125,0.375,20,0.0,0.0,0.609375,0.6370515571631968,0.0,0.03110335728884306,4483.998215878325,13543047.78705078,False,True
64,32,0.03125,0.375,20,0.02,0.0004,0.609375,0.6370515571631968,5.7081936731636924e-05,0.031148158950569327,4483.998215878325,13543047.78705078,False,True
64,32,0.03125,0.375,20,0.08,0.0064,0.609375,0.6370515571631968,0.0009133109877061908,0.03182018387645269,4483.998215878325,13543047.78705078,False,True
64,32,0.03125,0.25,24,0.0,0.0,0.4375,0.4680745926949173,0.0,0.07139354671911802,4483.998215878325,67395839.88581622,False,True
64,32,0.03125,0.25,24,0.02,0.0004,0.4375,0.4680745926949173,5.14367271345614e-05,0.07144849172995249,4483.998215878325,67395839.88581622,False,True
64,32,0.03125,0.25,24,0.08,0.0064,0.4375,0.4680745926949173,0.0008229876341529824,0.07227266689248024,4483.998215878325,67395839.88581622,False,True
64,32,0.03125,0.125,28,0.0,0.0,0.234375,0.2677045892168133,0.0,0.27073032524884333,4483.998215878325,1074028799.885816,False,True
64,32,0.03125,0.125,28,0.02,0.0004,0.234375,0.2677045892168133,3.0082807866731676e-05,0.2707865118236672,4483.998215878325,1074028799.885816,False,True
64,32,0.03125,0.125,28,0.08,0.0064,0.234375,0.2677045892168133,0.0004813249258677068,0.2716293104460643,4483.998215878325,1074028799.885816,False,True
64,32,0.03125,0.0625,30,0.0,0.0,0.12109375,0.1572039250819811,0.0,1.0008336609698034,4483.998215878325,17180156159.885815,False,True
64,32,0.03125,0.0625,30,0.02,0.0004,0.12109375,0.1572039250819811,1.4319083552021079e-05,1.0008792039915342,4483.998215878325,17180156159.885815,False,True
64,32,0.03125,0.0625,30,0.08,0.0064,0.12109375,0.1572039250819811,0.00022910533683233726,1.0015623493174814,4483.998215878325,17180156159.885815,False,True
64,64,0.015625,0.375,40,0.0,0.0,0.609375,0.6230082294719597,0.0,0.00777542592166347,4483.998215878325,13543047.78705078,False,True
64,64,0.015625,0.375,40,0.02,0.0004,0.609375,0.6230082294719597,5.557416149149703e-05,0.007820027388279471,4483.998215878325,13543047.78705078,False,True
64,64,0.015625,0.375,40,0.08,0.0064,0.609375,0.6230082294719597,0.0008891865838639524,0.008489049387451986,4483.998215878325,13543047.78705078,False,True
64,64,0.015625,0.25,48,0.0,0.0,0.4375,0.45246861871120353,0.0,0.017906860537773683,4483.998215878325,67395839.88581622,False,True
64,64,0.015625,0.25,48,0.02,0.0004,0.4375,0.45246861871120353,4.970510222267234e-05,0.017961787111871574,4483.998215878325,67395839.88581622,False,True
64,64,0.015625,0.25,48,0.08,0.0064,0.4375,0.45246861871120353,0.0007952816355627575,0.018785685723293755,4483.998215878325,67395839.88581622,False,True
64,64,0.015625,0.125,56,0.0,0.0,0.234375,0.250403617259385,0.0,0.06849802441320207,4483.998215878325,1074028799.885816,False,True
64,64,0.015625,0.125,56,0.02,0.0004,0.234375,0.250403617259385,2.8499816099431695e-05,0.06855493216959374,4483.998215878325,1074028799.885816,False,True
64,64,0.015625,0.125,56,0.08,0.0064,0.234375,0.250403617259385,0.0004559970575909071,0.06940854851541545,4483.998215878325,1074028799.885816,False,True
64,64,0.015625,0.0625,60,0.0,0.0,0.12109375,0.13794387483638826,0.0,0.2601544237111595,4483.998215878325,17180156159.885815,False,True
64,64,0.015625,0.0625,60,0.02,0.0004,0.12109375,0.13794387483638826,1.309474154219245e-05,0.26020188773070085,4483.998215878325,17180156159.885815,False,True
64,64,0.015625,0.0625,60,0.08,0.0064,0.12109375,0.13794387483638826,0.0002095158646750792,0.2609138480238533,4483.998215878325,17180156159.885815,False,True
64,128,0.0078125,0.375,80,0.0,0.0,0.609375,0.6161402549636528,0.0,0.0019432239034077314,4483.998215878325,13543047.78705078,False,True
64,128,0.0078125,0.375,80,0.02,0.0004,0.609375,0.6161402549636528,5.483818123034944e-05,0.001987725281776709,4483.998215878325,13543047.78705078,False,True
64,128,0.0078125,0.375,80,0.08,0.0064,0.609375,0.6161402549636528,0.000877410899685591,0.002655245957329133,4483.998215878325,13543047.78705078,False,True
64,128,0.0078125,0.25,96,0.0,0.0,0.4375,0.4449043115245995,0.0,0.004481344787499064,4483.998215878325,67395839.88581622,False,True
64,128,0.0078125,0.25,96,0.02,0.0004,0.4375,0.4449043115245995,4.886634906076676e-05,0.004536262606676611,4483.998215878325,67395839.88581622,False,True
64,128,0.0078125,0.25,96,0.08,0.0064,0.4375,0.4449043115245995,0.0007818615849722681,0.00536002989429718,4483.998215878325,67395839.88581622,False,True
64,128,0.0078125,0.125,112,0.0,0.0,0.234375,0.24222774541289904,0.0,0.01718821412500149,4483.998215878325,1074028799.885816,False,True
64,128,0.0078125,0.125,112,0.02,0.0004,0.234375,0.24222774541289904,2.774933754284395e-05,0.017245493561541148,4483.998215878325,1074028799.885816,False,True
64,128,0.0078125,0.125,112,0.08,0.0064,0.234375,0.24222774541289904,0.0004439894006855032,0.018104685109628926,4483.998215878325,1074028799.885816,False,True
64,128,0.0078125,0.0625,120,0.0,0.0,0.12109375,0.12920016764401682,0.0,0.06575234263965024,4483.998215878325,17180156159.885815,False,True
64,128,0.0078125,0.0625,120,0.02,0.0004,0.12109375,0.12920016764401682,1.2535825786313253e-05,0.0658008558343881,4483.998215878325,17180156159.885815,False,True
64,128,0.0078125,0.0625,120,0.08,0.0064,0.12109375,0.12920016764401682,0.00020057321258101204,0.06652855375546673,4483.998215878325,17180156159.885815,False,True
64,256,0.00390625,0.375,160,0.0,0.0,0.609375,0.6127447814139303,0.0,0.00048569107883342233,4483.998215878325,13543047.78705078,False,True
64,256,0.00390625,0.375,160,0.02,0.0004,0.609375,0.6127447814139303,5.4474610552989135e-05,0.0005301423840123609,4483.998215878325,13543047.78705078,False,True
64,256,0.00390625,0.375,160,0.08,0.0064,0.609375,0.6127447814139303,0.0008715937688478262,0.0011969119617248614,4483.998215878325,13543047.78705078,False,True
64,256,0.00390625,0.25,192,0.0,0.0,0.4375,0.4411821355433776,0.0,0.001120749534595955,4483.998215878325,67395839.88581622,False,True
64,256,0.00390625,0.25,192,0.02,0.0004,0.4375,0.4411821355433776,4.8453628260736036e-05,0.0011756629415056175,4483.998215878325,67395839.88581622,False,True
64,256,0.00390625,0.25,192,0.08,0.0064,0.4375,0.4411821355433776,0.0007752580521717766,0.0019993640451505534,4483.998215878325,67395839.88581622,False,True
64,256,0.00390625,0.125,224,0.0,0.0,0.234375,0.23826081753354955,0.0,0.0043026290327069505,4483.998215878325,1074028799.885816,False,True
64,256,0.00390625,0.125,224,0.02,0.0004,0.234375,0.23826081753354955,2.738411938253027e-05,0.004360095719145751,4483.998215878325,1074028799.885816,False,True
64,256,0.00390625,0.125,224,0.08,0.0064,0.234375,0.23826081753354955,0.0004381459101204843,0.005222096015688682,4483.998215878325,1074028799.885816,False,True
64,256,0.00390625,0.0625,240,0.0,0.0,0.12109375,0.125066038149262,0.0,0.01649083485991132,4483.998215878325,17180156159.885815,False,True
64,256,0.00390625,0.0625,240,0.02,0.0004,0.12109375,0.125066038149262,1.2269342675867307e-05,0.016539886316475405,4483.998215878325,17180156159.885815,False,True
64,256,0.00390625,0.0625,240,0.08,0.0064,0.12109375,0.125066038149262,0.0001963094828138769,0.017275658164936702,4483.998215878325,17180156159.885815,False,True
64,512,0.001953125,0.375,320,0.0,0.0,0.609375,0.6110566788066952,0.0,0.00012140618689607252,4483.998215878325,13543047.78705078,False,True
64,512,0.001953125,0.375,320,0.02,0.0004,0.609375,0.6110566788066952,5.429392275304952e-05,0.00016583244442039402,4483.998215878325,13543047.78705078,False,True
64,512,0.001953125,0.375,320,0.08,0.0064,0.609375,0.6110566788066952,0.0008687027640487923,0.0008322263073349545,4483.998215878325,13543047.78705078,False,True
64,512,0.001953125,0.25,384,0.0,0.0,0.4375,0.43933606141563586,0.0,0.00028022881674405475,4483.998215878325,67395839.88581622,False,True
64,512,0.001953125,0.25,384,0.02,0.0004,0.4375,0.43933606141563586,4.824891764684036e-05,0.0003351399905386909,4483.998215878325,67395839.88581622,False,True
64,512,0.001953125,0.25,384,0.08,0.0064,0.4375,0.43933606141563586,0.0007719826823494458,0.0011588075974831025,4483.998215878325,67395839.88581622,False,True
64,512,0.001953125,0.125,448,0.0,0.0,0.234375,0.2363077595830982,0.0,0.001076207114282579,4483.998215878325,1074028799.885816,False,True
64,512,0.001953125,0.125,448,0.02,0.0004,0.234375,0.2363077595830982,2.7203983018066968e-05,0.0011337676088399862,4483.998215878325,1074028799.885816,False,True
64,512,0.001953125,0.125,448,0.08,0.0064,0.234375,0.2363077595830982,0.0004352637282890715,0.0019971750271762234,4483.998215878325,1074028799.885816,False,True
64,512,0.001953125,0.0625,480,0.0,0.0,0.12109375,0.12305958171962716,0.0,0.004127033572337457,4483.998215878325,17180156159.885815,False,True
64,512,0.001953125,0.0625,480,0.02,0.0004,0.12109375,0.12305958171962716,1.2139285666761291e-05,0.004176356369863687,4483.998215878325,17180156159.885815,False,True
64,512,0.001953125,0.0625,480,0.08,0.0064,0.12109375,0.12305958171962716,0.00019422857066818066,0.004916198332828192,4483.998215878325,17180156159.885815,False,True
128,16,0.0625,0.375,10,0.0,0.0,0.609375,0.6663562755024419,0.0,0.2482500848793121,17155.999533690832,108244543.15018897,False,True
128,16,0.0625,0.375,10,0.02,0.0004,0.609375,0.6663562755024419,6.024425776148664e-05,0.24829528911913012,17155.999533690832,108244543.15018897,False,True
128,16,0.0625,0.375,10,0.08,0.0064,0.609375,0.6663562755024419,0.0009639081241837863,0.2489733527163649,17155.999533690832,108244543.15018897,False,True
128,16,0.0625,0.25,12,0.0,0.0,0.4375,0.5011583446677521,0.0,0.5646710219523463,17155.999533690832,539066879.9403124,False,True
128,16,0.0625,0.25,12,0.02,0.0004,0.4375,0.5011583446677521,5.51228780194242e-05,0.564726017422938,17155.999533690832,539066879.9403124,False,True
128,16,0.0625,0.25,12,0.08,0.0064,0.4375,0.5011583446677521,0.0008819660483107872,0.5655509494819349,17155.999533690832,539066879.9403124,False,True
128,16,0.0625,0.125,14,0.0,0.0,0.234375,0.30584514172249366,0.0,2.0784441711488313,17155.999533690832,8592130559.940313,False,True
128,16,0.0625,0.125,14,0.02,0.0004,0.234375,0.30584514172249366,3.3588660406546964e-05,2.0784990823699445,17155.999533690832,8592130559.940313,False,True
128,16,0.0625,0.125,14,0.08,0.0064,0.234375,0.30584514172249366,0.0005374185665047514,2.0793227506866288,17155.999533690832,8592130559.940313,False,True
128,16,0.0625,0.0625,15,0.0,0.0,0.12109375,0.20146128543062342,0.0,7.046989861657963,17155.999533690832,137441149439.9403,False,True
128,16,0.0625,0.0625,15,0.02,0.0004,0.12109375,0.20146128543062342,1.7204130705477345e-05,7.047032560012312,17155.999533690832,137441149439.9403,False,True
128,16,0.0625,0.0625,15,0.08,0.0064,0.12109375,0.20146128543062342,0.00027526609128763753,7.047673035327534,17155.999533690832,137441149439.9403,False,True
128,32,0.03125,0.375,20,0.0,0.0,0.609375,0.6370515571631968,0.0,0.06220671457768612,17155.999533690832,108244543.15018897,False,True
128,32,0.03125,0.375,20,0.02,0.0004,0.609375,0.6370515571631968,5.7081936731636924e-05,0.06225151623940883,17155.999533690832,108244543.15018897,False,True
128,32,0.03125,0.375,20,0.08,0.0064,0.609375,0.6370515571631968,0.0009133109877061908,0.0629235411652993,17155.999533690832,108244543.15018897,False,True
128,32,0.03125,0.25,24,0.0,0.0,0.4375,0.4680745926949173,0.0,0.14278709343823603,17155.999533690832,539066879.9403124,False,True
128,32,0.03125,0.25,24,0.02,0.0004,0.4375,0.4680745926949173,5.14367271345614e-05,0.14284203844907406,17155.999533690832,539066879.9403124,False,True
128,32,0.03125,0.25,24,0.08,0.0064,0.4375,0.4680745926949173,0.0008229876341529824,0.1436662136116018,17155.999533690832,539066879.9403124,False,True
128,32,0.03125,0.125,28,0.0,0.0,0.234375,0.2677045892168133,0.0,0.5414606504976867,17155.999533690832,8592130559.940313,False,True
128,32,0.03125,0.125,28,0.02,0.0004,0.234375,0.2677045892168133,3.0082807866731676e-05,0.5415168370725176,17155.999533690832,8592130559.940313,False,True
128,32,0.03125,0.125,28,0.08,0.0064,0.234375,0.2677045892168133,0.0004813249258677068,0.5423596356949041,17155.999533690832,8592130559.940313,False,True
128,32,0.03125,0.0625,30,0.0,0.0,0.12109375,0.1572039250819811,0.0,2.001667321939607,17155.999533690832,137441149439.9403,False,True
128,32,0.03125,0.0625,30,0.02,0.0004,0.12109375,0.1572039250819811,1.4319083552021079e-05,2.001712864961341,17155.999533690832,137441149439.9403,False,True
128,32,0.03125,0.0625,30,0.08,0.0064,0.12109375,0.1572039250819811,0.00022910533683233726,2.0023960102872778,17155.999533690832,137441149439.9403,False,True
128,64,0.015625,0.375,40,0.0,0.0,0.609375,0.6230082294719597,0.0,0.01555085184332694,17155.999533690832,108244543.15018897,False,True
128,64,0.015625,0.375,40,0.02,0.0004,0.609375,0.6230082294719597,5.557416149149703e-05,0.015595453309939389,17155.999533690832,108244543.15018897,False,True
128,64,0.015625,0.375,40,0.08,0.0064,0.609375,0.6230082294719597,0.0008891865838639524,0.01626447530911901,17155.999533690832,108244543.15018897,False,True
128,64,0.015625,0.25,48,0.0,0.0,0.4375,0.45246861871120353,0.0,0.03581372107554737,17155.999533690832,539066879.9403124,False,True
128,64,0.015625,0.25,48,0.02,0.0004,0.4375,0.45246861871120353,4.970510222267234e-05,0.035868647649641705,17155.999533690832,539066879.9403124,False,True
128,64,0.015625,0.25,48,0.08,0.0064,0.4375,0.45246861871120353,0.0007952816355627575,0.036692546261063885,17155.999533690832,539066879.9403124,False,True
128,64,0.015625,0.125,56,0.0,0.0,0.234375,0.250403617259385,0.0,0.13699604882640415,17155.999533690832,8592130559.940313,False,True
128,64,0.015625,0.125,56,0.02,0.0004,0.234375,0.250403617259385,2.8499816099431695e-05,0.13705295658279937,17155.999533690832,8592130559.940313,False,True
128,64,0.015625,0.125,56,0.08,0.0064,0.234375,0.250403617259385,0.0004559970575909071,0.13790657292862107,17155.999533690832,8592130559.940313,False,True
128,64,0.015625,0.0625,60,0.0,0.0,0.12109375,0.13794387483638826,0.0,0.520308847422319,17155.999533690832,137441149439.9403,False,True
